CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,REGISTERED NURSE - LEVEL D,MM BCSC OR/PACU,88649.6,12-Month,0.9,0.0
Ann Arbor,HOUSE OFFICER III,MM H.O. Internal Medicine,68447.0,12-Month,1.0,0.0
Ann Arbor,INSTRUMENT/STER PROCESSOR,MM Oper Rooms - UH - Inst,42536.0,12-Month,1.0,0.0
Ann Arbor,INSTRUMENT/STER PROCESSOR,MM Centralized Scope Process.,42536.0,12-Month,1.0,0.0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,MM HFT NP/PA Inpatient Team,127496.84,12-Month,0.5,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7C,86569.6,12-Month,0.8,0.0
Ann Arbor,ACCTS PAYABLE CLERK ASSOCIATE,Shared Services Center - FIN,40436.8,12-Month,1.0,40436.8
Ann Arbor,INTERNAL AUDITOR SENIOR,Audit Services,86356.08,12-Month,1.0,86356.08
Ann Arbor,LIBRARIAN,Library Collect - General,100879.83,12-Month,1.0,100879.83
Ann Arbor,KITCHEN CLEANER,MI Dining - Administration,39000.0,12-Month,1.0,0.0
Ann Arbor,FOOD SERVICES ASSOC DIRECTOR,MI Dining - Administration,87528.24,12-Month,1.0,0.0
Ann Arbor,BUILDING MANAGER,DENT Facilities,96726.46,12-Month,1.0,96726.46
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM CVC Clinic,38866.89,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7A-1,75441.6,12-Month,0.5,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 12E,71302.4,12-Month,0.9,0.0
Ann Arbor,SOCIAL WORKER MSW,MM OH Care Mgt  ED Social Wrk,56018.0,12-Month,0.9,0.0
Ann Arbor,ENVIRONMENT HLTH & SAFETY MGR,EH&S,130687.1,12-Month,1.0,130687.1
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM BCSC Check In/Out,42616.62,12-Month,1.0,0.0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,Facilities & Operations -Admin,70415.19,12-Month,1.0,70415.19
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Michigan Neuroscience Inst,62550.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH FELLOW,LSA Chemistry,55335.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH ASSOCIATE PROFESSOR,SRC-Psid,196000.0,12-Month,1.0,0.0
Ann Arbor,INSTRUCTIONAL LEARNING SENIOR,LSA Dean: TS Academic TechSvcs,75623.63,12-Month,1.0,75624.0
Ann Arbor,PROFESSOR,LSA Mathematics,196270.0,9-Month,1.0,196270.0
Ann Arbor,ASST PROFESSOR,LSA Political Science,100980.0,9-Month,1.0,100980.0
Ann Arbor,ASST PROFESSOR,Ross School of Business,198500.0,9-Month,1.0,0.0
Ann Arbor,LEO LECTURER I,Civil & Environmental Engr,55000.0,8-Month,0.4,21511.12
Ann Arbor,PROJECT SENIOR MANAGER,MM - PMO,106067.5,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UMMG Care Navigators,110489.6,12-Month,1.0,0.0
Ann Arbor,RESEARCH INVESTIGATOR,MM Pathology Department,64581.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH TECHNICIAN ASSOCIATE,MM Neurology Department,32136.0,12-Month,1.0,0.0
Ann Arbor,ACADEMIC PROGRAM MANAGER,CEW,66300.0,12-Month,1.0,66300.0
Ann Arbor,PROGRAM MANAGER,Urban and Regional Planning,83636.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Biological Chemistry Dept,53078.68,12-Month,1.0,5307.87
Ann Arbor,REGISTERED NURSE - LEVEL D,Health Svc Clinic Operations,112049.6,12-Month,1.0,0.0
Ann Arbor,PROFESSOR,"DENTCariology,Restor Sci &Endo",217260.0,12-Month,0.9,40019.94
Ann Arbor,PROFESSOR,Int Med-Gastroenterology,225000.0,12-Month,1.0,9641.25
Ann Arbor,ACAD &/OR RES PRGM OFCR INTER,LSA UG: Comprehensive Studies,99792.58,12-Month,1.0,99793.0
Ann Arbor,RES MUSEUM COLLECTION MANAGER,LSA Kelsey Museum of Arch,60664.94,12-Month,1.0,60665.0
Ann Arbor,CLINICAL PROFESSOR,School of Information,124623.0,9-Month,1.0,93467.25
Ann Arbor,PATIENT SERVICES ASSOCIATE,Health Svc General Operations,38146.05,12-Month,1.0,0.0
Ann Arbor,STUDENT FIN AID ASSOC DIR,OFA Office of Financial Aid,100525.08,12-Month,1.0,100525.08
Ann Arbor,CLINICAL ASST PROF,MM Pediatric Hospitalists,111780.0,12-Month,0.9,1006.02
Ann Arbor,ENGINEER IN RESEARCH SENIOR,COE EECS - ECE Division,83750.0,12-Month,0.9,0.0
Ann Arbor,PA GENERAL MEDICINE,MM Canton Health Center,139476.99,12-Month,0.6,0.0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM Quality - Data Management,133837.9,12-Month,1.0,0.0
Ann Arbor,CHILD LIFE SPECIALIST ASSOC,MM CW Child & Family Life,44079.1,12-Month,1.0,0.0
Ann Arbor,RESEARCH ADMINISTRATION MG,EECS - CSE Division,92705.0,12-Month,1.0,92705.0
Ann Arbor,HOUSE OFFICER II,MM H.O. Radiology DR Core,65187.0,12-Month,1.0,0.0
Ann Arbor,RESPIRATORY THERAPY TECHNICIAN,MM Resp/Cardiov Svcs,45057.83,12-Month,1.0,0.0
Ann Arbor,STUDENT ADMIN ASST INTER,"Rackham Adm, Acad Rec, & Disst",54058.42,12-Month,1.0,54058.42
Ann Arbor,EXECUTIVE ASSISTANT ASSOC HLTH,MM Radiation Oncology - AA,73919.5,12-Month,1.0,0.0
Ann Arbor,CAREER SERVICES COORDINATOR,School of Information,55000.0,12-Month,1.0,55000.0
Ann Arbor,LABORATORY TECHNICIAN,MM CPU Central/Recovery,38912.52,12-Month,1.0,0.0
Ann Arbor,PATIENT LIFT/TRANSFER ASSOC,MM Logistics Patient Transport,40331.2,12-Month,1.0,0.0
Ann Arbor,RESPIRATORY THER SR,MM Resp/Cardiov Svcs,75848.55,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 10E,92747.2,12-Month,0.3,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Anes Acute Pain Nsg-Mott,92747.2,12-Month,0.6,0.0
Ann Arbor,CLINICAL TECHNOLOGIST SENIOR,MM Chemical Pathology,78390.39,12-Month,1.0,0.0
Ann Arbor,ENVRNMNTL HLTH/SAFETY SPEC SR,EH&S,84437.63,12-Month,1.0,84437.63
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC Trauma Burn,108326.4,12-Month,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST LEAD,MM PM&R,92700.0,12-Month,0.8,9270.0
Ann Arbor,SPEECH & LANGUAGE PATHOLOGIST,MM Speech Pathology,79079.54,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB TECH INTERMEDIATE,MM Kresge Hearing Resrch Inst,38000.04,12-Month,1.0,0.0
Ann Arbor,NURSE AIDE II,MM UH CVC 5A,40331.2,12-Month,0.8,0.0
Ann Arbor,MEETINGS & SPECIAL EVENTS ASST,Botanical Gardens & Arboretum,39923.83,12-Month,1.0,39923.83
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM BCSC OR/PACU,35111.96,12-Month,0.9,0.0
Ann Arbor,CALL CENTER REP INTER,MM Call Center-CVC-Med/Surg,41534.71,12-Month,0.9,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM PM&R Commonwealth Admin,37017.24,12-Month,1.0,0.0
Ann Arbor,PHYSICAL THERAPIST,MM BCSC CMC Therapy,89977.83,12-Month,1.0,0.0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Call Center-Cancer,43554.99,12-Month,1.0,0.0
Ann Arbor,ANESTHESIA TECHNICIAN ASSOC,MM Anesthesia UH,40332.38,12-Month,1.0,0.0
Ann Arbor,MILLWRIGHT,MM Maintenance,68598.4,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7D,108326.4,12-Month,0.9,0.0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Rheumatology,183340.0,12-Month,0.62,0.0
Ann Arbor,RESPIRATORY THER SR,MM CW Mott Resp Therapy,62172.72,12-Month,0.9,0.0
Ann Arbor,PROGRAM MANAGER,EH&S,81000.0,12-Month,1.0,81000.0
Ann Arbor,BUSINESS SYSTEMS ANALYST LEAD,MM Rev Cycle (PTO),106240.57,12-Month,1.0,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Surgery Department,55143.7,12-Month,0.5,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Adult BMT & Leuke. Infus,83636.8,12-Month,1.0,0.0
Ann Arbor,POLYSOMNOGRAPHIC TECH RGST,MM KMS Sleep Lab,54023.47,12-Month,1.0,0.0
Ann Arbor,ADMINISTRATIVE ASSISTANT ASSOC,"School of Music,Theatre&Dance",42840.0,12-Month,1.0,42840.0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,MM Dermatology Department,31200.0,12-Month,1.0,0.0
Ann Arbor,POLYSOMNOGRAPHIC TECH RGST,MM Sleep Disorders Cntr DF NEU,60408.72,12-Month,1.0,0.0
Ann Arbor,HOUSE OFFICER V,MM H.O. Anesth. Peds Fellow,75463.0,12-Month,1.0,0.0
Ann Arbor,EDUC NURSE COORD COMPETENT-NE,MM U of M Livonia Dialysis Ctr,112049.6,12-Month,0.8,0.0
Ann Arbor,RESEARCH ADMINISTRATION MG,Civil & Environmental Engr,86382.0,12-Month,1.0,86382.0
Ann Arbor,ALLIED HEALTH ASSOCIATE SUPR,MM Otolaryngology - Tech,52015.06,12-Month,1.0,0.0
Ann Arbor,PARAMEDIC,MM Nsg Clin Support SWAT,51043.2,12-Month,0.6,0.0
Ann Arbor,STUDENT ADMIN ASST INTER,LSA Sweetland Writing Center,46900.09,12-Month,1.0,46900.06
Ann Arbor,CUSTODIAN II,Building Services,39000.0,12-Month,1.0,39000.0
Ann Arbor,PHARMACY TECHNICIAN ASSOC,MM Ambulatory Pharmacy,43650.04,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM BCSC ADTU/Infusion,110489.6,12-Month,1.0,0.0
Ann Arbor,MRI TECHNOLOGIST,MM East Ann Arbor RAD,73445.78,12-Month,1.0,0.0
Ann Arbor,PHARMACY TECHNICIAN COORD,MM CW - Pharmacy,50000.08,12-Month,1.0,0.0
Ann Arbor,ADMIN SERVICES MANAGER,Print Copy Mail Administration,108820.3,12-Month,1.0,0.0
Ann Arbor,PHARMACY TECHNICIAN INTER,MM Ambulatory Pharmacy,46148.96,12-Month,0.9,0.0
Ann Arbor,CLINICAL INSTRUCTOR,DENT Dental Hygiene,62730.0,12-Month,0.8,50184.0
Ann Arbor,COMMUNICATIONS SPECIALIST,Office of VP Student Life,57120.0,12-Month,1.0,57120.0
Ann Arbor,PROFESSOR,LSA Mathematics,188776.0,9-Month,1.0,122704.4
Ann Arbor,RESEARCH FELLOW,LSA Judaic Studies,53760.0,12-Month,0.5,26880.0
Ann Arbor,RESEARCH FELLOW,LSA Middle East Studies,53760.0,12-Month,0.5,26880.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM PACU - CVC,83636.8,12-Month,1.0,0.0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM HITS CRC Amb Applications,81403.63,12-Month,1.0,0.0
Ann Arbor,APP PROGRAMMER/ANALYST SR,MM HITS ETS InfraSvcs-MiChart,120351.94,12-Month,1.0,0.0
Ann Arbor,IS ADMINISTRATION & PLN MGR,MM HITS CRC Dept Appl Admin,149877.8,12-Month,1.0,0.0
Ann Arbor,TEACHER ASSISTANT,UM Children's Centers,33619.0,12-Month,1.0,0.0
Ann Arbor,INPATIENT UNIT CLERK,MM UH CVC Clerical Svcs,33464.16,12-Month,0.8,0.0
Ann Arbor,BUSINESS SYSTEMS ANALYST LEAD,ICPSR - Membership and Communi,100000.0,12-Month,0.95,0.0
Ann Arbor,CUSTODIAN II,MM CW Environmental Svs-EVE,39000.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,LSA Chemistry,55620.0,12-Month,0.9,0.0
Ann Arbor,RESEARCH SENIOR SUPERVISOR,MM Int Med-Cardiology,143796.5,12-Month,1.0,0.0
Ann Arbor,DIALYSIS TECHNICIAN CERTIFIED,MM Chronic Hemodial - Tech,45908.98,12-Month,0.9,0.0
Ann Arbor,MEDICAL CODER INPATIENT,MM Rev Cycle (PTO),59157.02,12-Month,1.0,0.0
Ann Arbor,HR ADMINISTRATION INTER SUPR,LSA Dean: Human Resources,80165.0,12-Month,1.0,80165.0
Ann Arbor,PROFESSOR,COE EECS - ECE Division,356780.0,9-Month,0.5,17839.0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Nsg Clin Support Vast,113796.8,12-Month,0.9,0.0
Ann Arbor,LEO LECTURER II,LSA Romance Languages & Lit.,63912.01,8-Month,1.0,62491.76
Ann Arbor,ADMIN COORD/PROJECT COORD,MM Offc for Hlt Eqty & Incl,55496.19,12-Month,1.0,0.0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 7D,37252.8,12-Month,0.9,0.0
Ann Arbor,CLINICAL ASST PROF,MM Family Medicine,133318.0,12-Month,0.5,0.0
Ann Arbor,PROFESSOR,LSA Classical Studies,125009.0,9-Month,1.0,125009.0
Ann Arbor,SYSTEMS ARCHITECT SENIOR,MM HITS EI Unix Hosting Svcs,110393.89,12-Month,1.0,0.0
Ann Arbor,CLINICAL ASST PROF,MM Radiation Oncology - AA,314388.0,12-Month,1.0,0.0
Ann Arbor,FINANCIAL OR BUS ANALYST SR,LSA Dean: Finance,93374.65,12-Month,1.0,93375.0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM Microbiology and Immunology,48438.0,12-Month,1.0,0.0
Ann Arbor,HEALTH INFORMATION ANALYST,DENT Patient Services,36893.06,12-Month,1.0,36893.06
Ann Arbor,LEO LECTURER II,LSA Slavic Languages & Lit.,57389.03,8-Month,0.5,28056.88
Ann Arbor,ASSOC PROFESSOR,MM Ophthal. & Visual Science,148653.0,12-Month,1.0,7432.65
Ann Arbor,PROFESSOR,School of Kinesiology,210948.89,9-Month,1.0,210948.89
Ann Arbor,COMMUNITY RELATIONS MANAGER,State Outreach,93840.0,12-Month,1.0,93840.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM KEC OR/PACU,108326.4,12-Month,1.0,0.0
Ann Arbor,CLINICAL INSTRUCTOR,MM Int Med-Pulm./Critical Care,113300.0,12-Month,0.42,0.0
Ann Arbor,HOUSE OFFICER VII,MM H.O. ObGyn REI Fellows,83197.0,12-Month,1.0,0.0
Ann Arbor,LEO LECTURER II,SOE- Teacher Education,59717.07,8-Month,0.65,37953.52
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Operations - PC & A,39233.74,12-Month,1.0,39233.78
Ann Arbor,REGISTERED NURSE - LEVEL C,MM PACU - CVC,110489.6,12-Month,1.0,0.0
Ann Arbor,REGISTERED DIETITIAN NUTRITION,MM CW Eating Disorder Program,73920.0,12-Month,1.0,0.0
Ann Arbor,INSTRUCTIONAL LEARNING INTER,Center for Academic Innovation,56100.0,12-Month,1.0,56100.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,108326.4,12-Month,0.9,0.0
Ann Arbor,PATIENT CARE TECH ASSISTANT,MM BCSC CSPD,39488.45,12-Month,1.0,0.0
Ann Arbor,SECURITY LIEUTENANT,DPSS U of M Police Dept,70387.0,12-Month,1.0,0.0
Ann Arbor,FIRE EXT & EMER SYSTEMS SPEC,Facilities Electrical Maint.,47528.0,12-Month,1.0,47528.0
Ann Arbor,ACCTS PAYABLE CLERK ASSOCIATE,Shared Services Center - FIN,48035.26,12-Month,1.0,48035.26
Ann Arbor,PROFESSOR,LSA Classical Studies,108222.0,9-Month,1.0,108222.0
Ann Arbor,STOCKKEEPER I,MM Linen Distrib. Operations,40331.2,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM CW Children's Emergency Svc,115960.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH ADMINISTRATION ASSOC,Mechanical Engineering,59999.94,12-Month,1.0,60000.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Emergency Department,39507.99,12-Month,0.9,0.0
Ann Arbor,ADMIN COORD/PROJECT COORD,MM Frankel CVC Administration,47554.85,12-Month,1.0,0.0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM Executive Administration,139256.0,12-Month,1.0,0.0
Ann Arbor,SURGICAL TECH SPECIALIST,MM CW Oper Room - Mott,63737.02,12-Month,1.0,0.0
Ann Arbor,STRATEGIC PLANNING MANAGER,SOE-TeachingWorks,137361.8,12-Month,1.0,0.0
Ann Arbor,RESEARCH FELLOW,"MM Metabolism, Endo & Diabetes",53760.0,12-Month,1.0,0.0
Ann Arbor,PHLEBOTOMIST SPECIALIST,MM Pathology Satellite Supp,37363.99,12-Month,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM CW Peds Spclties - Neurolog,43591.15,12-Month,1.0,0.0
Ann Arbor,STRATEGIC PLANNER EXPERT HLTH,MM CW Ped Cardiology - Tech,115115.63,12-Month,0.5,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Int Med-Hematology/Oncology,61100.42,12-Month,1.0,0.0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Dermatology,71869.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST SR,G. Ford Sc Pub Pol,73980.0,12-Month,1.0,22194.0
Ann Arbor,CHEF ASST,MI Dining - Administration,47528.0,12-Month,1.0,0.0
Ann Arbor,ORTHOTIST AND PROSTHETIST,MM Orthotics&Prosthetics Ctr,79376.54,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 10W,102294.4,12-Month,1.0,0.0
Ann Arbor,OR INSTRUMENT PROC II,MM Oper Rooms - UH - Inst,47528.0,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 12W,72696.0,12-Month,0.6,0.0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Peds-Infectious Diseases,58957.52,12-Month,0.5,0.0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Call Center-CVC-Med/Surg,39957.1,12-Month,1.0,0.0
Ann Arbor,CLINICAL INSTRUCTOR,MM Ophthal. & Visual Science,78929.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM Obstetrics & Gynecology Dpt,48530.44,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 6D,108326.4,12-Month,0.9,0.0
Ann Arbor,PROGRAM MANAGER,HR Records & Info Services,65205.0,12-Month,1.0,65205.0
Ann Arbor,HOUSEKEEPING SUPERVISOR,MM Environmental Svcs - DAYS,44981.1,12-Month,1.0,0.0
Ann Arbor,HR GENERALIST INTERMEDIATE,MM Human Resources,63382.23,12-Month,1.0,0.0
Ann Arbor,LEO LECTURER II,LSA Romance Languages & Lit.,59603.31,9-Month,1.0,59603.31
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Ambulatory Care Services,86569.6,12-Month,1.0,0.0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,UMH Briarwood Building 2,41450.62,12-Month,1.0,0.0
Ann Arbor,HRIS CLERK ASSOCIATE,Shared Services Center - HR,53460.94,12-Month,1.0,53461.0
Ann Arbor,PROFESSOR,Nuclear Eng & Radiological Sci,196501.0,9-Month,1.0,196501.0
Ann Arbor,STUDENT ADMIN ASST SR,LSA Chemistry,53045.03,12-Month,1.0,53045.02
Ann Arbor,COOK I,MI Dining - Administration,39000.0,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 5B1,80849.6,12-Month,0.8,0.0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM BCSC Adult Multispecialty,46695.29,12-Month,1.0,0.0
Ann Arbor,MEDICAL ASSISTANT,MM Neurosurg - Tech,40369.65,12-Month,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,LSA Classical Studies,103025.0,9-Month,1.0,103025.0
Ann Arbor,ADVANCED IMAGE PROCESSING SPEC,MM Radiology UH,82960.29,12-Month,1.0,0.0
Ann Arbor,RESEARCH FELLOW,Life Sciences Institute-Admin,53760.0,12-Month,0.25,0.0
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,MM East Ann Arbor RAD,80403.04,12-Month,0.8,0.0
Ann Arbor,COOK II,MI Dining Retail-Union Burger,42536.0,12-Month,1.0,0.0
Ann Arbor,CALL CENTER ASSOC SUPR INBOUND,MM Med Proc Unit - Tech,45357.29,12-Month,1.0,0.0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,MM Obstetrics & Gynecology Dpt,39330.04,12-Month,1.0,0.0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 7C,38077.26,12-Month,0.9,0.0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Hematology/Oncology,195000.0,12-Month,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,Sch for Environ and Sustain,98984.03,9-Month,0.75,74238.02
Ann Arbor,ASSOC PROFESSOR,Program in the Environment,98984.0,9-Month,0.25,24746.0
Ann Arbor,ASST PROFESSOR,EECS - CSE Division,126820.0,9-Month,1.0,107797.0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,Chemical Engineering Dept,50800.0,12-Month,1.0,0.0
Ann Arbor,SOCIAL WORKER MSW SENIOR,MM Soc Wrk - Adm & Guest Suprt,91696.2,12-Month,0.6,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM Emergency Department,114212.8,12-Month,0.5,0.0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Acute Hemodialysis,47809.11,12-Month,1.0,0.0
Ann Arbor,DIALYSIS TECHNICIAN CERTIFIED,MM Chronic Hemodial - Tech,46313.9,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Oper Rooms - Univ Hospital,115960.0,12-Month,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,"School of Music,Theatre&Dance",92137.0,9-Month,1.0,92137.0
Ann Arbor,ALLIED HEALTH INTERMEDIATE SUP,MM KEC General Administration,69250.24,12-Month,1.0,0.0
Ann Arbor,OPHTHALMIC TECHNICIAN ASSOC,MM BCSC Ophth,55490.3,12-Month,1.0,0.0
Ann Arbor,CALL CENTER REP INTER,MM Call Center-Surgical-Ophth,38876.79,12-Month,1.0,0.0
Ann Arbor,OPHTHALMIC IMAGING SPEC ASSOC,MM KEC Imaging,49776.59,12-Month,1.0,0.0
Ann Arbor,IT PROJECT INTER MANAGER,MM HITS OCIO PMO,107529.57,12-Month,1.0,0.0
Ann Arbor,CLINICAL DOCUMENTATION SPEC,MM KEC Clinic Expenses,75077.49,12-Month,1.0,0.0
Ann Arbor,PROJECT INTERMEDIATE MANAGER,Work Management,74212.6,12-Month,1.0,74212.6
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Brighton Health Center,39063.4,12-Month,1.0,0.0
Ann Arbor,CALL CENTER REP INTER,MM Call Center-CMC-Orthopedics,38237.82,12-Month,1.0,0.0
Ann Arbor,CLINICAL RES PROJECT MGR HLTH,MM Emergency Med Critical Care,94320.88,12-Month,1.0,0.0
Ann Arbor,ARCHITECTURAL DRAFTER ASSOC,AEC-Architecture & Engineering,44345.56,12-Month,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Emergency Department,41745.6,12-Month,0.9,0.0
Ann Arbor,STOCKKEEPER I,MM Mat'l Mgmt - Warehouse Ops,40331.2,12-Month,0.8,0.0
Ann Arbor,LEO LECTURER IV,CoE Undergraduate Education,81489.68,9-Month,1.0,81489.68
Ann Arbor,CONSTRUCTION SERVICES SR SUPR,Construction Services,94387.0,12-Month,1.0,0.0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM East AnnArborHealth Center,44890.94,12-Month,1.0,0.0
Ann Arbor,OPERATIONS DIRECTOR,Continuing Legal Education Ins,146503.81,12-Month,1.0,0.0
Ann Arbor,PEST MANAGEMENT SPECIALIST,Pest Management Services,51563.96,12-Month,1.0,0.0
Ann Arbor,CALL CENTER REP INTER,MM Call Center-Primary-Gen Med,40896.54,12-Month,1.0,0.0
Ann Arbor,STOCKKEEPER II,MM Mat'l Mgmt-Specialty Stckng,44553.6,12-Month,1.0,0.0
Ann Arbor,PROFESSOR,MM Department of Radiology,209820.0,12-Month,1.0,0.0
Ann Arbor,SURGICAL TECH SPECIALIST,MM Oper Rooms - Univ Hospital,59630.68,12-Month,1.0,0.0
Ann Arbor,PA MEDICAL SPECIALTY,MM Blue Cancer Center,135374.99,12-Month,1.0,0.0
Ann Arbor,CUSTODIAN II,MM Environmental Svcs-EVE,39000.0,12-Month,1.0,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Nursing Amb Care Admin,46054.91,12-Month,1.0,0.0
Ann Arbor,PROCUREMENT AGENT INTERMEDIATE,Procurement Services,58624.5,12-Month,1.0,0.0
Ann Arbor,PROFESSOR,Int Med-Rheumatology,225000.0,12-Month,1.0,11956.5
Ann Arbor,ASST PROFESSOR,Law School,192227.0,9-Month,1.0,192227.0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,MM Neurology Department,50742.74,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 12E,80849.6,12-Month,0.5,0.0
Ann Arbor,PA INTERVENTIONAL RADIOLOGY,MM Radiology UH,153961.42,12-Month,1.0,0.0
Ann Arbor,LEO LECTURER IV,MM Division of Anatomy,165542.36,12-Month,1.0,136572.45
Ann Arbor,CONSTRUCTION ESTIMATOR INTER,Construction Services,73043.01,12-Month,1.0,0.0
Ann Arbor,PA MEDICAL SPECIALTY,MM CW Adult BMT & Leuke. Clin,138096.03,12-Month,1.0,0.0
Ann Arbor,REV CYCLE ACCTS REC/REIM SPEC,MM Rev Cycle (PTO),71000.0,12-Month,1.0,0.0
Ann Arbor,HELP DESK SUPPORT SVC SPEC SR,LSA Dean: TS Support Services,64500.02,12-Month,1.0,64500.0
Ann Arbor,PATIENT SERVICES SENIOR,MM CW Peds Specialties - Core,52913.0,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM Int Med-Rheumatology,53045.0,12-Month,1.0,0.0
Ann Arbor,TECHNICAL TRAINER,MM HITS BusIT Instructnl Desig,81667.93,12-Month,1.0,0.0
Ann Arbor,MEETINGS/SPECIAL EVENTS MGR,MM Development - Events,75372.5,12-Month,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM Surgery Department,51849.76,12-Month,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM UH CVC 4B,113796.8,12-Month,0.9,0.0
Ann Arbor,GRAPHIC DESIGNER,SEAS Communications,55000.0,12-Month,1.0,55000.0
Ann Arbor,PA GENERAL MEDICINE,MM Int Med Fac Hospitalists,112981.21,12-Month,1.0,0.0
Ann Arbor,PATIENT BUSINESS ASSOCIATE,MM Rev Cycle (PTO),46070.75,12-Month,1.0,0.0
