CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,MAINTENANCE MECHANIC II,Hospital Maintenance,51417.6,12,1.0,0.0
Ann Arbor,PHARMACY TECHNICIAN SENIOR,UMH CVC Pharmacy Services,44246.79,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 8W - NICU,90043.2,12,0.8,0.0
Ann Arbor,BUSINESS ADMINISTRATOR LEAD,ROSS SCH Faculty Support,115825.0,12,1.0,115825.0
Ann Arbor,ASST PROFESSOR,LSA Sociology,122000.0,9,1.0,122000.0
Ann Arbor,STOCKKEEPER I,Mat'l Mgmt - Warehouse Ops,39166.4,12,1.0,0.0
Ann Arbor,MEDICAL ASSISTANT,CW Ped Multi - Specialty FL8,35380.02,12,1.0,0.0
Ann Arbor,ADMIN SERVICES MANAGER,Michigan Medicine Security Ser,91681.18,12,1.0,0.0
Ann Arbor,INSTR & CONTROL REPAIRPN III,Labor Services - Utilities,79601.6,12,1.0,0.0
Ann Arbor,RESEARCH FELLOW,Law School,55000.0,12,1.0,55000.0
Ann Arbor,RESEARCH LAB TECH INTERMEDIATE,Anesthesiology Department,31000.06,12,0.8,0.0
Ann Arbor,PROFESSOR,Mechanical Engineering,135919.0,9,1.0,115531.15
Ann Arbor,ASSOC PROFESSOR,EECS - CSE Division,144469.0,9,1.0,144469.0
Ann Arbor,SR ASSOC LIBRARIAN,Library Research - Asia,75133.49,12,1.0,75133.49
Ann Arbor,RESEARCH FELLOW,Industrial & Operations Engin,54000.0,12,1.0,0.0
Ann Arbor,HOUSE OFFICER II,H.O. Surgery Core,63289.0,12,1.0,0.0
Ann Arbor,DATABASE ANALYST/PRGM ASSOC,Dermatology Department,77449.53,12,1.0,0.0
Ann Arbor,INFORMATION RESOURCES MANAGER,ISR-Research Administration,88540.0,12,0.8,0.0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,SRC-SCA,52029.64,12,1.0,0.0
Ann Arbor,ACADEMIC PROGRAM MANAGER,Rackham Dean's Office,67500.0,12,1.0,67500.0
Ann Arbor,ACADEMIC PROGRAM SPECIALIST,CAI - Operations,47848.06,12,0.12,5981.0
Ann Arbor,CUSTOMER SERVICE ASSISTANT SR,Shared Services Center - FIN,45454.26,12,1.0,45454.26
Ann Arbor,HRIS CLERK SENIOR,Shared Services Center - HR,50724.3,12,1.0,50724.3
Ann Arbor,IS DIRECTOR,HITS BusIT Administration,134000.0,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,UMH East AnnArborHealth Center,38046.35,12,1.0,0.0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,CW Pediatric OTO Clinic,44700.37,12,1.0,0.0
Ann Arbor,MRI TECHNOLOGIST,UMH Radiology UH,65274.94,12,0.5,0.0
Ann Arbor,ADMINISTRATIVE ASSISTANT SR,Hlth Behavior & Hlth Ed Dept,63187.0,12,1.0,53708.95
Ann Arbor,ADMIN MANAGER ASSOC HEALTHCARE,UMH Dominos Allergy Clinic,86625.36,12,1.0,0.0
Ann Arbor,UNIT CUSTODIAN,UMH Environmental Svcs-EVE,36649.6,12,1.0,0.0
Ann Arbor,CLIN NURSE SPEC,UMH Nursing Surgical Admin,123859.73,12,1.0,0.0
Ann Arbor,MRI TECHNOLOGIST,UMH - Northville RAD,75524.83,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,BCSC Radiology,43316.38,12,1.0,0.0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,HITS CRC Med Use Informatics,146454.14,12,1.0,0.0
Ann Arbor,RESEARCH TECHNICIAN SENIOR,Pharmacology Department,44096.0,12,0.2,0.0
Ann Arbor,ACADEMIC PROGRAM MANAGER,LSA International Institute,68363.0,12,1.0,68363.0
Ann Arbor,CLINICAL ASST PROF,Cardiac Surgery,165000.0,12,1.0,0.0
Ann Arbor,ADMIN COORD/PROJECT COORD,F&O Sustainability,45840.13,12,0.5,22920.06
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH Radiology UH,110988.8,12,0.9,0.0
Ann Arbor,MARKETING DIRECTOR,Michigan Creative,134229.69,12,1.0,134229.69
Ann Arbor,SOCIAL WORKER MSW SENIOR,UMH Social Work,61819.48,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Oper Rooms - Univ Hospital,70574.4,12,0.9,0.0
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,UMH Orthotics&Prosthetics Ctr,74163.49,12,0.75,0.0
Ann Arbor,ASSOC LIBRARIAN,Library Partners - HathiTrust,68390.4,12,1.0,0.0
Ann Arbor,HOSPITAL COOK I,UMH Food Procure/Production,37856.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Int Med Clinic Nursing,86985.6,12,1.0,0.0
Ann Arbor,CLINICAL PROFESSOR,Pathology Department,193244.0,12,0.8,0.0
,,,,,,
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,ASSOC PROFESSOR,Microbiology and Immunology,82445.4,12,1.0,82445.4
Ann Arbor,HOUSE OFFICER V,H.O. Anesthesiology Peds Fello,73265.0,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,DENT Pediatric,41058.47,12,1.0,0.0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,Pediatric Surgery Section,39140.04,12,1.0,0.0
Ann Arbor,MEDICAL ASSISTANT,UMH Infusion Cancer Center,32479.98,12,1.0,0.0
Ann Arbor,PATHOLOGIST ASSISTANT,UMH Surg/Necropsy Path,83340.06,12,1.0,0.0
Ann Arbor,DENTAL ASSISTANT ASSOCIATE,DENT Patient Services,37080.12,12,1.0,0.0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,UMH CVC5-ICU,33488.0,12,0.5,0.0
Ann Arbor,CONSTRUCTION PROJ ENG LEAD,AEC-Project Management,130363.67,12,1.0,0.0
Ann Arbor,INFORMATION RESOURCES MANAGER,Library Collect - MLDD - ILL,70647.12,12,1.0,70647.12
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Int Med Clinic Nursing,105164.8,12,1.0,0.0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,MM Rev Cycle (PTO),48532.89,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CVC5,67932.8,12,0.75,0.0
Ann Arbor,PROFESSOR,Biological Chemistry Dept,161160.0,12,1.0,161160.0
Ann Arbor,MARKETING SPECIALIST,Merit Network,55500.0,12,1.0,0.0
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,Law School,54148.0,12,1.0,54148.0
Ann Arbor,CUSTODIAN I,Building Services,35464.0,12,1.0,35464.0
Ann Arbor,RESEARCH AREA SPECIALIST INTER,Epidemiology Department,63500.0,12,1.0,0.0
Ann Arbor,CLERK INTERMEDIATE,Shared Services Center - FIN,36225.74,12,1.0,0.0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,UMH Orthotics&Prosthetics Ctr,44573.97,12,1.0,0.0
Ann Arbor,APP PROGRAMMER/ANALYST INTER,Library Info Tech - AIM,63622.41,12,1.0,63622.41
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10E - PICU,75816.0,12,0.9,0.0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,CSR Ambulatory Care,35377.08,12,1.0,0.0
Ann Arbor,EDUC NURSE COORD - COMPETENT,UMH Northville Infusion,101379.2,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Post Anes Care Unit - UH,86985.6,12,0.75,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10E - PICU,75816.0,12,0.6,0.0
Ann Arbor,RESEARCH ADMINISTRATOR SR,Space Physics Research Lab,70000.0,12,0.8,56000.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 8A3,81203.2,12,0.9,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,Anesthesiology Department,54370.04,12,1.0,0.0
Ann Arbor,RESEARCH INVESTIGATOR,Mechanical Engineering,68000.0,12,1.0,0.0
Ann Arbor,ASST PROFESSOR,Emergency Medicine UM Adult,225000.0,12,1.0,69750.0
Ann Arbor,APP SYS ANLST/PRGM STAFF SPEC,HITS DRA Data Int & Deliv,107000.0,12,1.0,0.0
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,UMMG Care Mangement,44331.3,12,0.5,0.0
Ann Arbor,OPHTHALMIC TECHNICIAN ASSOC,KEC Retina,43091.36,12,1.0,0.0
Ann Arbor,HOUSE OFFICER II,H.O. Pediatrics Core,63289.0,12,1.0,0.0
Ann Arbor,LEO LECTURER II,Stamps School of Art & Design,58403.03,8,0.92,53127.04
Ann Arbor,ENGINEER IN RESEARCH SENIOR,UMTRI-Human Factors,91082.0,12,1.0,0.0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,HFT NP/PA Inpatient Team,132939.01,12,1.0,0.0
Ann Arbor,RES SCIENTIST EMERITUS/A,DLHS Division of LKS,134087.0,12,0.1,8367.03
Ann Arbor,PHYSICAL THERAPIST,UMH Northville Therapy,74941.48,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 4C,70574.4,12,0.9,0.0
Ann Arbor,PHARMACY TECHNICIAN SENIOR,Ambulatory Pharmacy,43364.62,12,0.5,0.0
Ann Arbor,CUSTODIAN II,Building Services,37856.0,12,1.0,0.0
Ann Arbor,FIXTURE & WALL CLEANER,UMH OR - CW EVS,39166.4,12,0.8,0.0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,Transplant Surgery (STX),44658.9,12,1.0,0.0
Ann Arbor,SURVEY SPECIALIST ASSOCIATE,SRO Project Design & Mgt.,41344.67,12,1.0,0.0
Ann Arbor,ALUMNI RELATIONS OFFICER LEAD,Law School,104088.0,12,1.0,104088.0
Ann Arbor,PHYSICAL THERAPIST,UMH MedSport Ice Cube - Tech,78847.0,12,1.0,0.0
Ann Arbor,CALL CENTER MANAGER,Work Management,75000.0,12,1.0,75000.0
Ann Arbor,PATIENT SERVICES ASSISTANT,CW Urology Clinic LVL 4,33744.88,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,Coll of Arch & Urban Planning,92638.0,9,1.0,92638.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Radiology UH,78499.2,12,0.9,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CSR Adult,105164.8,12,1.0,0.0
Ann Arbor,DIALYSIS TECHNICIAN CERTIFIED,UMH Chronic Hemodial - Tech,42619.2,12,0.6,0.0
Ann Arbor,LIBRARIAN,Library Deans Office,250105.47,12,1.0,0.0
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,REGISTERED NURSE - LEVEL C,MEDICAL SHORT STAY UNIT,86985.6,12,0.9,0.0
Ann Arbor,KITCHEN CLEANER,Dining Services,37856.0,12,1.0,0.0
Ann Arbor,OR INSTRUMENT PROC II,CW Oper Room-Mott-Instr,46134.4,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,LSA Earth & Environmental Sci.,71134.27,12,0.5,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH Briarwood Building 2,86112.0,12,1.0,0.0
Ann Arbor,CLINICAL ASST PROF,Ophthalmology & Visual Science,102117.0,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST INTER,School of Nursing,84039.41,12,1.0,42019.71
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,Family Medicine,57000.0,12,0.8,0.0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,CW CSR Peds,36275.2,12,0.9,0.0
Ann Arbor,AUDIOLOGIST,CW Pediatric Audiology,74250.0,12,1.0,0.0
Ann Arbor,BUSINESS ADMINISTRATOR LEAD,LSA Mathematics,129646.0,12,1.0,123163.7
Ann Arbor,HOUSE OFFICER III,H.O. Orthopaedics Core,66453.0,12,1.0,0.0
Ann Arbor,FINANCIAL SYSTEMS ANALYST SR,MM Financial Srvcs,94636.72,12,1.0,0.0
Ann Arbor,INSTRUCTIONAL DESIGNER,Sponsored Programs,69125.58,12,1.0,69125.58
Ann Arbor,MAINTENANCE MECHANIC II,Hospital Maintenance,51417.6,12,1.0,0.0
Ann Arbor,DATA CONTROL CLERK INTER,OUA Processing,31000.06,12,1.0,31000.0
Ann Arbor,MULTIMEDIA DESIGNER,Social Media,45900.0,12,1.0,36720.0
Ann Arbor,RESEARCH FELLOW,Department of Radiology,53000.0,12,1.0,0.0
Ann Arbor,CHILD CARE CENTER TEACHER,UM Children's Centers,40000.0,12,1.0,0.0
Ann Arbor,OPHTHALMIC TECHNICIAN ASSOC,KEC Vision Care,43091.36,12,1.0,0.0
Ann Arbor,ASST COACH,Athletics,60800.0,12,1.0,0.0
Ann Arbor,ACTIVITY THERAPY COORDINATOR,CW Child & Family Life,32960.02,12,1.0,0.0
Ann Arbor,LEO LECTURER IV,LSA Romance Languages & Lit.,71398.7,9,1.0,71398.7
Ann Arbor,ACADEMIC ADVISOR/COUNS INTER,LSA UG: Comprehensive Studies,50450.0,12,1.0,50450.0
Ann Arbor,PATHOLOGIST ASSISTANT,UMH Surg/Necropsy Path,107440.98,12,1.0,0.0
Ann Arbor,CLINICAL ASSOC PROF,PM&R,120000.0,12,1.0,0.0
Ann Arbor,ADMINISTRATIVE DIRECTOR,Shared Services Center,260000.0,12,1.0,260000.0
Ann Arbor,SECRETARY INTERMEDIATE,Construction Services,43262.96,12,1.0,0.0
Ann Arbor,PEST MANAGEMENT SPECIALIST,Pest Management Services,50552.9,12,1.0,0.0
Ann Arbor,CLINICAL ASST PROF,Family Medicine,102750.0,12,0.8,0.0
Ann Arbor,MEDICAL TECHNOLOGIST SPEC,UMH Flow Cytometry Lab,77367.42,12,1.0,0.0
Ann Arbor,BUSINESS ADMINISTRATOR INTER,Museum of Art,95000.0,12,1.0,95000.0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,UMH Cardiac Cath Lab Tech,104595.47,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Canton In-Center Dialysis,105164.8,12,0.5,0.0
Ann Arbor,ELECTRICIAN,Construction Services,87401.6,12,1.0,0.0
Ann Arbor,HOUSE OFFICER VII,H.O. Peds - Critical Care,80774.0,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,UMH Post Anes Care Unit - UH,39018.46,12,1.0,0.0
Ann Arbor,NURSING SUPERVISOR,CW 10W - PCTU,97710.68,12,1.0,0.0
Ann Arbor,LEO LECTURER III,LSA Women's and Gender Studies,58066.25,9,1.0,58066.25
Ann Arbor,GME PROGRAM ADMIN INTERMEDIATE,Int Med-Gastroenterology,64375.0,12,1.0,0.0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,UMH Path MLabs Division,48310.08,12,1.0,0.0
Ann Arbor,PATIENT SERVICES SENIOR,UMH OB/GYN Repro Endo Tech,49630.31,12,1.0,0.0
Ann Arbor,LICENSED PRACTICAL NURSE,UMH CVM Disease Management,49518.9,12,1.0,0.0
Ann Arbor,STOCKKEEPER II,Mat'l Mgmt - Warehouse Ops,43264.0,12,1.0,0.0
Ann Arbor,FOOD SERVICE MANAGER,UMH Food Procure/Production,56541.93,12,1.0,0.0
Ann Arbor,DIETETIC ASSISTANT,UMH PFANS Special Proj,38735.66,12,1.0,0.0
Ann Arbor,PHARMACY TECHNICIAN ASSOC,Ambulatory Pharmacy,43244.76,12,1.0,0.0
Ann Arbor,NURSE ANESTHETIST,UMH Anesthesia CRNA - UH,224147.35,12,1.0,0.0
Ann Arbor,COUNSELING PSYCHOLOGIST,Counseling Services,64351.0,12,1.0,64351.0
Ann Arbor,CLINICAL ASST PROF,Psychiatry Department,200000.0,12,0.8,17040.0
Ann Arbor,ACAD &/OR RES PRGM OFCR ASSOC,SOE - CEDER,73000.0,12,1.0,0.0
Ann Arbor,PHLEBOTOMIST SPECIALIST,UMH Pathology Satellite Supp,31724.11,12,1.0,0.0
Ann Arbor,ASST ARCHIVIST,Bentley Historical Library,53000.0,12,1.0,53000.0
Ann Arbor,LEO INTERMITTENT LECTURER,Program in the Environment,52259.62,8,0.34,17568.56
Ann Arbor,ASST PROFESSOR,Pediatric Surgery Section,220000.0,12,1.0,0.0
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,RESEARCH FELLOW,LSA Chemistry,50760.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH CVM Disease Management,108888.0,12,0.87,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10E - PICU,81203.2,12,0.9,0.0
Ann Arbor,PROGRAM MANAGER,Neurology Department,63819.32,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST LEAD,Advanced Research Computing,87416.0,12,1.0,24476.48
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CSR Adult,68889.6,12,0.9,0.0
Ann Arbor,CLINICAL ASSOC PROF,Pediatric - Psychology,110736.0,12,1.0,1107.36
Ann Arbor,ASSOC PROFESSOR,Ophthalmology & Visual Science,143725.0,12,1.0,7186.25
Ann Arbor,HOSPITAL COOK II,CW Food Procure/Production,41288.0,12,0.77,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,VVWH,105164.8,12,0.6,0.0
Ann Arbor,PROFESSOR,LSA History,117900.0,9,1.0,117900.0
Ann Arbor,DEVELOPMENT DIRECTOR SENIOR,School of Kinesiology,161134.06,12,1.0,161134.06
Ann Arbor,FINANCIAL OR BUS ANALYST SR,Rogel Cancer Center,78951.98,12,1.0,0.0
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,UMH Radiology UH,59254.97,12,0.9,0.0
Ann Arbor,HOUSE OFFICER III,H.O. Orthopaedics Core,66453.0,12,1.0,0.0
Ann Arbor,EMPLYMNT/RECRUITING REP INTER,HR Recruiting & Emplymnt Srvcs,45318.0,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,Orthopaedic Surgery,156086.83,12,1.0,20291.29
Ann Arbor,ASST PROFESSOR,LSA Statistics,103630.0,9,1.0,103630.0
Ann Arbor,INVESTMENTS DIRECTOR,Chief Investment Officer (CIO),450000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,UMH Nursing 5D SICU,112736.0,12,0.9,0.0
Ann Arbor,RESEARCH FELLOW,Molec & Integrative Physiology,57456.0,12,1.0,28728.0
Ann Arbor,ASSOC PROFESSOR,Pediatrics-Cardiology,202791.0,12,1.0,2027.91
Ann Arbor,ADMIN ASST INTER HEALTHCARE,Int Med-Hematology/Oncology,45487.09,12,0.67,0.0
Ann Arbor,HOUSE OFFICER II,H.O. Pediatrics Core,63289.0,12,1.0,0.0
Ann Arbor,PROFESSOR,LSA Germanic Languages & Lit.,117287.0,9,1.0,117287.0
Ann Arbor,FOOD SERVICE SENIOR SUPERVISOR,MI Dining - Administration,48500.0,12,1.0,0.0
Ann Arbor,INPATIENT UNIT CLERK,CW Nursing Clerical Services,31096.0,12,0.8,0.0
Ann Arbor,REGISTERED NURSE - LEVEL A,UMH 8B2,67808.0,12,0.9,0.0
Ann Arbor,PHYSICIAN ASST SURG SUBSPEC T2,UMH Otolaryngology - Tech,107132.0,12,1.0,0.0
Ann Arbor,RESEARCH FELLOW,ROSS SCH Management & Orgs.,65000.0,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,Hlth Behavior & Hlth Ed Dept,47265.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH 7A-1,108888.0,12,0.9,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,Surgical Short Stay Unit,105164.8,12,0.6,0.0
Ann Arbor,TRAINING SPECIALIST ASSOCIATE,Lab Animal Medicine Unit,47291.4,12,1.0,26010.28
Ann Arbor,RESEARCH ASST PROFESSOR,Microbiology and Immunology,61528.08,12,1.0,0.0
Ann Arbor,APP SYS ANALYST/PRGM INTER,ITS SS Service Support,72953.0,12,1.0,72953.0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,UMH - TC - Transplant Clinic,114353.69,12,1.0,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,Depression Center,50042.71,12,1.0,37531.91
Ann Arbor,GME PROGRAM ADMIN SENIOR,Neurology Department,65563.75,12,1.0,0.0
Ann Arbor,HOUSE OFFICER IV,H.O. Radiology DR Core,69776.0,12,1.0,0.0
Ann Arbor,PROGRAM MANAGER,Ctr for Res on Learn & Teach,107000.0,12,1.0,107000.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10W - PCTU,78499.2,12,0.9,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 4D Neuro,68889.6,12,0.9,0.0
Ann Arbor,CURATOR,LSA Museum of Anthro Arch,172391.0,9,0.5,86195.5
Ann Arbor,PROFESSOR,LSA Anthropology,172391.0,9,0.5,86195.5
Ann Arbor,STUDENT ADMIN ASST INTER,EECS - CSE Division,44072.0,12,0.75,33054.0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,LSA Astronomy,91632.0,12,1.0,0.0
Ann Arbor,PROFESSOR,Department of Radiology,152000.0,12,1.0,0.0
Ann Arbor,RESEARCH ASST PROFESSOR,Department of Radiology,104000.0,12,1.0,0.0
Ann Arbor,PHYSICIAN ASST MED SUBSPEC T2,UMH Cardiology Admin,99753.0,12,1.0,0.0
Ann Arbor,APP SYS ANALYST/PROGRAMMER LD,HITS CRC Home Health/Transplnt,112730.12,12,1.0,0.0
Ann Arbor,TALENT ACQUISITION SPEC INTER,MM Human Resources,60000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,MEDICAL SHORT STAY UNIT,75816.0,12,0.9,0.0
Ann Arbor,BUSINESS ADMINISTRATOR SENIOR,LSA Romance Languages & Lit.,99302.54,12,1.0,99302.54
Ann Arbor,MEDICAL ASSISTANT,UMH - TC - Transplant Clinic,32880.66,12,1.0,0.0
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,FINANCIAL SPECIALIST SENIOR,UMH Community Health,66387.7,12,1.0,0.0
Ann Arbor,RESEARCH PROFESSOR,IntMed-Geri & Palliative Med.,184275.0,12,1.0,44594.55
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,Michigan Neuroscience Inst,127137.9,12,1.0,127137.9
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Nursing 5D SICU,68889.6,12,0.9,0.0
Ann Arbor,RESEARCH FELLOW,SRC-Survey Research Center,60000.0,12,1.0,0.0
Ann Arbor,LEO LECTURER II,Ross School of Business,81053.13,12,0.91,74305.45
Ann Arbor,CLIN CARE COORD EXPERT-NE,CW Ped Chronic Dialysis,109928.0,12,0.9,0.0
Ann Arbor,INTERPRETER SRVCS SUPERVISOR,UMH Interpreters Program,76673.68,12,0.95,0.0
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Collect - Tech Service,40999.92,12,1.0,41000.0
Ann Arbor,ACCOUNTANT ASSOCIATE,ROSS SCH Admin Core Team,43723.42,12,1.0,43723.32
Ann Arbor,DIETETIC ASSISTANT,UMH PFANS Special Proj,33924.1,12,1.0,0.0
Ann Arbor,FOOD SERVICE ASSOCIATE SUPR,UMH Food Procure/Production,43848.42,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST SR,Psych Substance Abuse,73508.46,12,1.0,0.0
Ann Arbor,OFFICE ADMIN INTER SUPR,Mechanical Engineering,60000.0,12,1.0,60000.0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,BCSC Adult Multispecialty,40387.42,12,1.0,0.0
Ann Arbor,STUDENT AFFAIRS PROGRAM MGR,Community Service Learning,54860.0,12,1.0,27430.0
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,HITS COA Applications 2,97490.53,12,1.0,0.0
Ann Arbor,FOOD SVC WORKER II,UMH Food Procure/Production,36649.6,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,CW 12W,72654.4,12,0.9,0.0
Ann Arbor,CLINICAL ASST PROF,Neurology Department,150000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Cardiovascular Center 4,73236.8,12,0.9,0.0
Ann Arbor,ASSOC PROFESSOR,Vascular Surgery Section,220000.0,12,0.71,0.0
Ann Arbor,CLINICAL ASST PROF,Family Medicine,113250.0,12,0.8,0.0
Ann Arbor,REGISTERED NURSE - LEVEL A,UMH 8A3,67808.0,12,0.75,0.0
Ann Arbor,DIRECTOR,LSA International Institute,209328.0,9,0.5,104664.0
Ann Arbor,PROFESSOR,LSA Political Science,209328.0,9,0.5,0.0
Ann Arbor,HOUSE OFFICER I,H.O. Pediatrics Core,60275.0,12,1.0,0.0
Ann Arbor,RESEARCH COMPLIANCE SPEC LEAD,Institutional Review Board,81761.37,12,1.0,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,Neurology Department,53757.1,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,UMH Surgery Pre-Op Center,37659.91,12,1.0,0.0
Ann Arbor,MEDICAL TECHNOLOGIST SPEC,UMH Path Hemo/Coag Unit Uh,76074.96,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Nursing 5D SICU,81203.2,12,0.9,0.0
Ann Arbor,LICENSED PRACTICAL NURSE,UMH Livonia Family Medicine,59888.49,12,1.0,0.0
Ann Arbor,HOUSE OFFICER III,H.O. Pediatrics Core,66453.0,12,1.0,0.0
Ann Arbor,LEO LECTURER IV,LSA Romance Languages & Lit.,89011.13,9,1.0,89011.13
Ann Arbor,SYSTEMS ADMINISTRATOR INTER,SRC-Comp & Multi-Media Tech,76576.91,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,UMOR - U-M Energy Institute,63000.0,12,1.0,0.0
Ann Arbor,OS PROGRAMMER SENIOR,HITS AcadIT Tech Svcs/Engagemn,88221.76,12,1.0,0.0
Ann Arbor,DEAN,CoE Dean,496501.0,12,1.0,496501.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 8D,67932.8,12,0.9,0.0
Ann Arbor,FOOD SERVICE MANAGER,CW Food Procure/Production,62854.4,12,1.0,0.0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,ITS SS Computer Showcase,61067.0,12,0.6,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CVM Disease Management,107265.6,12,1.0,0.0
Ann Arbor,CLINICAL SUBJECTS ASSOCIATE,Anesthesiology Department,32000.02,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,LSA Astronomy,128391.0,9,0.9,64196.01
Ann Arbor,ASST PROFESSOR,Ross School of Business,230400.0,9,1.0,230400.0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,CoE Ctr for Entrepreneurship,61850.0,12,1.0,61850.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,UMH Pulmonary Lab Tech,58704.61,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 5C,75816.0,12,0.9,0.0
Ann Arbor,HR GENERALIST SENIOR,DENT HR Shared Service,71500.0,12,1.0,71500.0
